B.taurus	MIR-2331
B.taurus	MIR-2336
B.taurus	MIR-2367
B.taurus	MIR-2373
B.taurus	MIR-2382
B.taurus	MIR-2388
B.taurus	MIR-2408
B.taurus	MIR-2461
B.taurus	MIR-2468
B.taurus	MIR-2471
B.taurus	MIR-2475
B.taurus	MIR-3431
B.taurus	MIR-3432
B.taurus	MIR-3660
B.taurus	MIR-3957
B.taurus	MIR-6525
B.taurus	MIR-7858
B.taurus	MIR-7859
B.taurus	MIR-7861
B.taurus	MIR-7862
Bilateria	LET-7
Bilateria	MIR-1
Bilateria	MIR-103
Bilateria	MIR-124
Bilateria	MIR-133
Bilateria	MIR-137
Bilateria	MIR-153
Bilateria	MIR-184
Bilateria	MIR-190
Bilateria	MIR-193
Bilateria	MIR-2001
Bilateria	MIR-210
Bilateria	MIR-216
Bilateria	MIR-219
Bilateria	MIR-22
Bilateria	MIR-242
Bilateria	MIR-252
Bilateria	MIR-278
Bilateria	MIR-281
Bilateria	MIR-29
Bilateria	MIR-31
Bilateria	MIR-315
Bilateria	MIR-33
Bilateria	MIR-34
Bilateria	MIR-375
Bilateria	MIR-7
Bilateria	MIR-71
Bilateria	MIR-76
Bilateria	MIR-8
Bilateria	MIR-9
Bilateria	MIR-92
Bilateria	MIR-96
Boreoeutheria	MIR-1180
Boreoeutheria	MIR-2387
Boreoeutheria	MIR-370
Boreoeutheria	MIR-770
Boreoeutheria	MIR-872
Brachionus	MIR-12599
Brachionus	MIR-12600
Brachionus	MIR-12601
Brachionus	MIR-12602
Branchiostoma	MIR-12489
Branchiostoma	MIR-12490
Branchiostoma	MIR-12491
Branchiostoma	MIR-12492
Branchiostoma	MIR-12493
Branchiostoma	MIR-12494
Branchiostoma	MIR-2056
Branchiostoma	MIR-2057
Branchiostoma	MIR-2058
Branchiostoma	MIR-2061
Branchiostoma	MIR-2062
Branchiostoma	MIR-2068
Branchiostoma	MIR-2070
Branchiostoma	MIR-2071
Branchiostoma	MIR-2072
Branchiostoma	MIR-2076
Branchiostoma	MIR-4857
Branchiostoma	MIR-4859
Branchiostoma	MIR-4860
Branchiostoma	MIR-4861
Branchiostoma	MIR-4862
Branchiostoma	MIR-4863
Branchiostoma	MIR-4864
Branchiostoma	MIR-4865
Branchiostoma	MIR-4866
Branchiostoma	MIR-4868
Branchiostoma	MIR-4869
Branchiostoma	MIR-4871
Branchiostoma	MIR-4872
Branchiostoma	MIR-4873
Branchiostoma	MIR-4874
Branchiostoma	MIR-4876
Branchiostoma	MIR-4879
Branchiostoma	MIR-4880
Branchiostoma	MIR-4886
Branchiostoma	MIR-4887
Branchiostoma	MIR-4888
Branchiostoma	MIR-4891
C.briggsae	Cbr-NOVEL-1
C.briggsae	Cbr-NOVEL-2
C.briggsae	Cbr-NOVEL-3
C.briggsae	Cbr-NOVEL-4
C.briggsae	Cbr-NOVEL-5
C.briggsae	Cbr-NOVEL-6
C.briggsae	MIR-2222
C.briggsae	MIR-2231
C.briggsae	MIR-7579
C.briggsae	MIR-7580
C.briggsae	MIR-7583
C.briggsae	MIR-7584
C.briggsae	MIR-7585
C.briggsae	MIR-7586
C.briggsae	MIR-7587
C.briggsae	MIR-7588
C.briggsae	MIR-7589
C.briggsae	MIR-7590
C.briggsae	MIR-7591
C.briggsae	MIR-7593
C.briggsae	MIR-7594
C.briggsae	MIR-7595
C.briggsae	MIR-7596
C.elegans	MIR-1819
C.elegans	MIR-1821
C.elegans	MIR-1823
C.elegans	MIR-1829
C.elegans	MIR-1830
C.elegans	MIR-1832
C.elegans	MIR-2208
C.elegans	MIR-2210
C.elegans	MIR-2218
C.elegans	MIR-2221
C.elegans	MIR-229
C.elegans	MIR-243
C.elegans	MIR-2953
C.elegans	MIR-4806
C.elegans	MIR-4808
C.elegans	MIR-4814
C.elegans	MIR-5594
C.elegans	MIR-59
C.elegans	MIR-63
C.elegans	MIR-792
C.elegans	MIR-794
C.elegans	MIR-796
C.elegans	MIR-799
C.elegans	MIR-800
C.familiaris	Cfa-NOVEL-10
C.familiaris	Cfa-NOVEL-11
C.familiaris	Cfa-NOVEL-12
C.familiaris	Cfa-NOVEL-13
C.familiaris	Cfa-NOVEL-14
C.familiaris	Cfa-NOVEL-15
C.familiaris	Cfa-NOVEL-16
C.familiaris	Cfa-NOVEL-17
C.familiaris	Cfa-NOVEL-18
C.familiaris	Cfa-NOVEL-2
C.familiaris	Cfa-NOVEL-21
C.familiaris	Cfa-NOVEL-22
C.familiaris	Cfa-NOVEL-23
C.familiaris	Cfa-NOVEL-24
C.familiaris	Cfa-NOVEL-3
C.familiaris	Cfa-NOVEL-4
C.familiaris	Cfa-NOVEL-5
C.familiaris	Cfa-NOVEL-6
C.familiaris	Cfa-NOVEL-7
C.familiaris	Cfa-NOVEL-8
C.familiaris	Cfa-NOVEL-9
C.familiaris	MIR-1835
C.familiaris	MIR-1838
C.familiaris	MIR-1840
C.familiaris	MIR-1844
C.familiaris	MIR-8859
C.familiaris	MIR-8902
C.familiaris	MIR-8908
C.gigas	Mgi-NOVEL-2
C.gigas	Mgi-NOVEL-3
C.gigas	Mgi-NOVEL-4
C.gigas	Mgi-NOVEL-5
C.gigas	Mgi-NOVEL-6
C.gigas	Mgi-NOVEL-7
C.gigas	Mgi-NOVEL-8
C.intestinalis	Cin-NOVEL-1
C.intestinalis	MIR-1495
C.intestinalis	MIR-1497
C.intestinalis	MIR-1502
C.intestinalis	MIR-3598
C.intestinalis	MIR-4010
C.intestinalis	MIR-4011
C.intestinalis	MIR-4013
C.intestinalis	MIR-4014
C.intestinalis	MIR-4015
C.intestinalis	MIR-4017
C.intestinalis	MIR-4018
C.intestinalis	MIR-4029
C.intestinalis	MIR-4030
C.intestinalis	MIR-4031
C.intestinalis	MIR-4034
C.intestinalis	MIR-4036
C.intestinalis	MIR-4037
C.intestinalis	MIR-4040
C.intestinalis	MIR-4043
C.intestinalis	MIR-4044
C.intestinalis	MIR-4045
C.intestinalis	MIR-4046
C.intestinalis	MIR-4047
C.intestinalis	MIR-4048
C.intestinalis	MIR-4050
C.intestinalis	MIR-4052
C.intestinalis	MIR-4053
C.intestinalis	MIR-4054
C.intestinalis	MIR-4055
C.intestinalis	MIR-4060
C.intestinalis	MIR-4061
C.intestinalis	MIR-4062
C.intestinalis	MIR-4063
C.intestinalis	MIR-4065
C.intestinalis	MIR-4067
C.intestinalis	MIR-4070
C.intestinalis	MIR-4071
C.intestinalis	MIR-4073
C.intestinalis	MIR-4076
C.intestinalis	MIR-4078
C.intestinalis	MIR-4079
C.intestinalis	MIR-4081
C.intestinalis	MIR-4085
C.intestinalis	MIR-4086
C.intestinalis	MIR-4093
C.intestinalis	MIR-4127
C.intestinalis	MIR-5600
C.jacchus	Cja-NOVEL-1
C.livia	MIR-9616
C.livia	MIR-9621
C.livia	MIR-9622
C.livia	MIR-9623
C.livia	MIR-9625
C.livia	MIR-9627
C.livia	MIR-9631
C.livia	MIR-9633
C.livia	MIR-9634
C.livia	MIR-9636
C.livia	MIR-9640
C.livia	MIR-9643
C.livia	MIR-9644
C.livia	MIR-9646
C.livia	MIR-9648
C.milii	CMI-NOVEL-10
C.milii	CMI-NOVEL-11
C.milii	CMI-NOVEL-12
C.milii	CMI-NOVEL-13
C.milii	CMI-NOVEL-14
C.milii	CMI-NOVEL-15
C.milii	CMI-NOVEL-16
C.milii	CMI-NOVEL-17
C.milii	CMI-NOVEL-18
C.milii	CMI-NOVEL-19
C.milii	CMI-NOVEL-20
C.milii	CMI-NOVEL-21
C.milii	CMI-NOVEL-22
C.milii	CMI-NOVEL-23
C.milii	CMI-NOVEL-24
C.milii	CMI-NOVEL-25
C.milii	CMI-NOVEL-3
C.milii	CMI-NOVEL-4
C.milii	CMI-NOVEL-5
C.milii	CMI-NOVEL-6
C.milii	CMI-NOVEL-7
C.milii	CMI-NOVEL-8
C.milii	CMI-NOVEL-9
C.picta	Cpi-NOVEL-1
C.picta	MIR-9578
C.picta	MIR-9579
C.picta	MIR-9580
C.picta	MIR-9581
C.picta	MIR-9583
C.picta	MIR-9584
C.picta	MIR-9585
C.picta	MIR-9586
C.picta	MIR-9587
C.picta	MIR-9588
C.picta	MIR-9589
C.picta	MIR-9590
C.picta	MIR-9592
C.picta	MIR-9593
C.picta	MIR-9594
C.picta	MIR-9595
C.picta	MIR-9597
C.porcellus	MIR-12072
C.porcellus	MIR-12073
C.porcellus	MIR-12074
C.porcellus	MIR-12076
C.porcellus	MIR-12078
C.porcellus	MIR-12079
C.porcellus	MIR-12080
C.porcellus	MIR-12081
C.porcellus	MIR-12082
C.porcellus	MIR-12083
C.porcellus	MIR-12084
C.sculpturatus	Csc-NOVEL-1
C.sculpturatus	Csc-NOVEL-10
C.sculpturatus	Csc-NOVEL-11
C.sculpturatus	Csc-NOVEL-12
C.sculpturatus	Csc-NOVEL-2
C.sculpturatus	Csc-NOVEL-3
C.sculpturatus	Csc-NOVEL-4
C.sculpturatus	Csc-NOVEL-5
C.sculpturatus	Csc-NOVEL-6
C.sculpturatus	Csc-NOVEL-7
C.sculpturatus	Csc-NOVEL-8
C.sculpturatus	Csc-NOVEL-9
C.teleta	Cte-NOVEL-1
C.teleta	Cte-NOVEL-2
C.teleta	Cte-NOVEL-3
C.teleta	Cte-NOVEL-4
C.teleta	Cte-NOVEL-5
C.teleta	MIR-2695
C.teleta	MIR-2697
C.teleta	MIR-2699
C.teleta	MIR-2700
C.teleta	MIR-2701
C.teleta	MIR-2702
C.teleta	MIR-2703
C.teleta	MIR-2704
C.teleta	MIR-2706
C.teleta	MIR-2708
C.teleta	MIR-2710
C.teleta	MIR-2711
C.teleta	MIR-2716
C.teleta	MIR-2719
Caenorhabditis	LSY-6
Caenorhabditis	MIR-1817
Caenorhabditis	MIR-230
Caenorhabditis	MIR-231
Caenorhabditis	MIR-238
Caenorhabditis	MIR-246
Caenorhabditis	MIR-248
Caenorhabditis	MIR-249
Caenorhabditis	MIR-253
Caenorhabditis	MIR-254
Caenorhabditis	MIR-255
Caenorhabditis	MIR-355
Caenorhabditis	MIR-357
Caenorhabditis	MIR-358
Caenorhabditis	MIR-392
Caenorhabditis	MIR-4813
Caenorhabditis	MIR-52
Caenorhabditis	MIR-62
Caenorhabditis	MIR-64
Caenorhabditis	MIR-70
Caenorhabditis	MIR-73
Caenorhabditis	MIR-784
Caenorhabditis	MIR-785
Caenorhabditis	MIR-787
Caenorhabditis	MIR-788
Caenorhabditis	MIR-789
Caenorhabditis	MIR-85
Caenorhabditis	MIR-90
Carnivora+Perissodactyla	MIR-12464
Catarrhini	MIR-12462
Catarrhini	MIR-12463
Catarrhini	MIR-1252
Catarrhini	MIR-1269
Catarrhini	MIR-1278
Catarrhini	MIR-1914
Catarrhini	MIR-2276
Catarrhini	MIR-3144
Catarrhini	MIR-3146
Catarrhini	MIR-3174
Catarrhini	MIR-3617
Catarrhini	MIR-3909
Catarrhini	MIR-3934
Catarrhini	MIR-4524
Catarrhini	MIR-4637
Catarrhini	MIR-4661
Catarrhini	MIR-4662
Catarrhini	MIR-4766
Catarrhini	MIR-4798
Catarrhini	MIR-5581
Catarrhini	MIR-624
Catarrhini	MIR-7706
Catarrhini	MIR-934
Cephalopoda	MIR-12498
Cephalopoda	MIR-12499
Cephalopoda	MIR-12500
Cephalopoda	MIR-12501
Cephalopoda	MIR-12502
Cephalopoda	MIR-12503
Cephalopoda	MIR-12504
Cephalopoda	MIR-12505
Cephalopoda	MIR-12506
Cephalopoda	MIR-12507
Cephalopoda	MIR-12508
Cephalopoda	MIR-12509
Chelicerata	MIR-3931
Chelicerata	MIR-5305
Chelicerata	MIR-5735
Chondrichthyes	MIR-12487
Chondrichthyes	MIR-12488
Chordata	MIR-129
Chordata	MIR-135
Chordata	MIR-217
Chordata	MIR-4057
Chromadorea	MIR-54
Chromadorea	MIR-77
Chromadorea	MIR-791
Chromadorea	MIR-86
Clupeocephala	MIR-7132
Clupeocephala	MIR-7133
Clupeocephala	MIR-723
Cnidaria	MIR-2022
Cnidaria	MIR-2030
Coleoidea	MIR-12510
Coleoidea	MIR-12511
Coleoidea	MIR-12512
Coleoidea	MIR-12513
Coleoidea	MIR-12514
Coleoidea	MIR-12515
Coleoidea	MIR-12516
Coleoidea	MIR-12517
Coleoidea	MIR-12518
Coleoidea	MIR-12519
Coleoidea	MIR-12520
Coleoidea	MIR-12521
Coleoidea	MIR-12522
Coleoidea	MIR-12523
Coleoidea	MIR-12524
Coleoidea	MIR-12525
Coleoidea	MIR-12526
Coleoidea	MIR-12527
Coleoidea	MIR-12528
Coleoidea	MIR-12529
Coleoidea	MIR-12530
Coleoidea	MIR-12531
Coleoidea	MIR-12532
Coleoidea	MIR-12533
Coleoidea	MIR-12534
Coleoidea	MIR-12535
Coleoidea	MIR-12536
Coleoidea	MIR-12537
Coleoidea	MIR-12538
Coleoidea	MIR-12539
Coleoidea	MIR-12540
Coleoidea	MIR-12541
Coleoidea	MIR-12542
Coleoidea	MIR-12543
Coleoidea	MIR-12544
Coleoidea	MIR-12545
Coleoidea	MIR-12546
Coleoidea	MIR-12547
Coleoidea	MIR-12548
Coleoidea	MIR-12549
Coleoidea	MIR-12550
Coleoidea	MIR-12551
Coleoidea	MIR-12552
Conchifera	MIR-1984
Cryptovermes	MIR-305
Culicidae	MIR-1890
Culicidae	MIR-1891
Culicidae	MIR-2940
Cyclostomata	MIR-4542
Cyclostomata	MIR-4543
Cyclostomata	MIR-4544
Cyclostomata	MIR-4545
D.ananassae	Dan-NOVEL-1
D.ananassae	Dan-NOVEL-10
D.ananassae	Dan-NOVEL-11
D.ananassae	Dan-NOVEL-12
D.ananassae	Dan-NOVEL-13
D.ananassae	Dan-NOVEL-14
D.ananassae	Dan-NOVEL-15
D.ananassae	Dan-NOVEL-16
D.ananassae	Dan-NOVEL-17
D.ananassae	Dan-NOVEL-18
D.ananassae	Dan-NOVEL-19
D.ananassae	Dan-NOVEL-2
D.ananassae	Dan-NOVEL-20
D.ananassae	Dan-NOVEL-3
D.ananassae	Dan-NOVEL-4
D.ananassae	Dan-NOVEL-5
D.ananassae	Dan-NOVEL-6
D.ananassae	Dan-NOVEL-7
D.ananassae	Dan-NOVEL-8
D.ananassae	Dan-NOVEL-9
D.longicaudata	Dlo-NOVEL-1
D.longicaudata	MIR-3478
D.longicaudata	MIR-3715
D.longicaudata	MIR-3783
D.longicaudata	MIR-3785
D.longicaudata	MIR-6001
D.longicaudata	MIR-6039
D.longicaudata	MIR-6040
D.magna	Dma-NOVEL-7
D.melanogaster	MIR-2279
D.melanogaster	MIR-2499
D.melanogaster	MIR-2501
D.melanogaster	MIR-9388
D.melanogaster	MIR-984
D.melanogaster	MIR-997
D.melanogaster+D.simulans	MIR-4983
D.melanogaster+D.simulans	MIR-972
D.melanogaster+D.simulans	MIR-982
D.melanogaster+D.simulans	MIR-985
D.melanogastergroup	MIR-1007
D.melanogastergroup	MIR-959
D.melanogastergroup	MIR-961
D.melanogastergroup	MIR-978
D.melanogastergroup	MIR-986
D.melanogastersubgroup	MIR-1001
D.melanogastersubgroup	MIR-303
D.melanogastersubgroup	MIR-4969
D.melanogastersubgroup	MIR-966
D.melanogastersubgroup	MIR-967
D.melanogastersubgroup	MIR-983
D.melanogastersubgroup	MIR-991
D.melanogastersubgroup	MIR-992
D.mojavensis	Dmo-NOVEL-1
D.mojavensis	Dmo-NOVEL-10
D.mojavensis	Dmo-NOVEL-11
D.mojavensis	Dmo-NOVEL-12
D.mojavensis	Dmo-NOVEL-13
D.mojavensis	Dmo-NOVEL-14
D.mojavensis	Dmo-NOVEL-15
D.mojavensis	Dmo-NOVEL-16
D.mojavensis	Dmo-NOVEL-2
D.mojavensis	Dmo-NOVEL-3
D.mojavensis	Dmo-NOVEL-4
D.mojavensis	Dmo-NOVEL-5
D.mojavensis	Dmo-NOVEL-6
D.mojavensis	Dmo-NOVEL-7
D.mojavensis	Dmo-NOVEL-8
D.mojavensis	Dmo-NOVEL-9
D.mojavensis	MIR-9538
D.mojavensis	MIR-9540
D.mojavensis	MIR-9692
D.mojavensis	MIR-9696
D.mojavensis	MIR-9698
D.mojavensis	MIR-9699
D.mojavensis	MIR-9701
D.mojavensis	MIR-9703
D.mojavensis	MIR-9707
D.mojavensis	MIR-9717
D.novemcinctus	MIR-12085
D.novemcinctus	MIR-12086
D.novemcinctus	MIR-12087
D.pulex	Dpu-NOVEL-10
D.pulex	Dpu-NOVEL-7
D.pulex	Dpu-NOVEL-8
D.pulex	Dpu-NOVEL-9
D.rerio	Dre-NOVEL-1
D.rerio	Dre-NOVEL-2
D.rerio	Dre-NOVEL-3
D.rerio	Dre-NOVEL-4
D.rerio	Dre-NOVEL-5
D.rerio	Dre-NOVEL-6
D.rerio	Dre-NOVEL-7
D.rerio	Dre-NOVEL-8
D.rerio	MIR-2189
D.rerio	MIR-2191
D.rerio	MIR-7148
D.rerio	MIR-7149
D.rerio	MIR-732
D.simulans	MIR-2582
D.simulans	MIR-2583
D.simulans	MIR-2584
D.simulans	MIR-9369
D.yakuba	MIR-9681
D.yakuba	MIR-9682
D.yakuba	MIR-9690
Daphnia	MIR-12603
Daphnia	MIR-12604
Daphnia	MIR-12605
Daphnia	MIR-12606
Daphnia	MIR-12607
Daphnia	MIR-12608
Demospongiae	MIR-2014
Demospongiae	MIR-2015
Demospongiae	MIR-2017
Demospongiae	MIR-2018
Demospongiae	MIR-2020
Demospongiae	MIR-2021
P. vernedei	Pve-NOVEL-1
P. vernedei	Pve-NOVEL-2
P. vernedei	Pve-NOVEL-3
Diapsida	MIR-1677
Diapsida	MIR-1720
Diapsida	MIR-7463
Diptera	MIR-957
Diptera	MIR-999
Drosophila	MIR-1003
Drosophila	MIR-1006
Drosophila	MIR-1010
Drosophila	MIR-314
Drosophila	MIR-955
Drosophila	MIR-960
Drosophila	MIR-962
Drosophila	MIR-963
Drosophila	MIR-964
Drosophila	MIR-969
Drosophila	MIR-973
Drosophila	MIR-974
Drosophila	MIR-975
Drosophila	MIR-976
Drosophila	MIR-977
E.burgeri	Ebu-NOVEL-1
E.caballus	Eca-NOVEL-2
E.caballus	Eca-NOVEL-3
E.caballus	Eca-NOVEL-4
E.caballus	Eca-NOVEL-5
E.caballus	Eca-NOVEL-6
E.caballus	Eca-NOVEL-7
E.caballus	Eca-NOVEL-8
E.caballus	MIR-7177
E.caballus	MIR-9142
E.caballus	MIR-9143
E.caballus	MIR-9159
E.fetida	Efe-NOVEL-1
E.fetida	Efe-NOVEL-2
E.fetida	Efe-NOVEL-4
E.fetida	Efe-NOVEL-5
E.fetida	Efe-NOVEL-6
E.granulosus	Egr-NOVEL-1
E.granulosus	Egr-NOVEL-2
E.granulosus	Egr-NOVEL-3
E.granulosus	Egr-NOVEL-4
E.granulosus	MIR-10293
E.scolopes	Esc-NOVEL-56
E.scolopes	Esc-NOVEL-57
E.scolopes	Esc-NOVEL-58
E.scolopes	Esc-NOVEL-59
E.scolopes	Esc-NOVEL-60
E.scolopes	Esc-NOVEL-61
E.scolopes	Esc-NOVEL-62
E.scolopes	Esc-NOVEL-63
E.scolopes	Esc-NOVEL-64
E.scolopes	Esc-NOVEL-65
E.scolopes	Esc-NOVEL-66
E.scolopes	Esc-NOVEL-67
E.scolopes	Esc-NOVEL-68
E.scolopes	Esc-NOVEL-69
E.scolopes	Esc-NOVEL-70
E.scolopes	Esc-NOVEL-71
E.telfairi	Ete-NOVEL-1
E.telfairi	Ete-NOVEL-2
E.telfairi	Ete-NOVEL-3
E.telfairi	Ete-NOVEL-4
E.telfairi	Ete-NOVEL-5
E.telfairi	Ete-NOVEL-6
Eleutherozoa	MIR-2002
Eleutherozoa	MIR-2004
Eleutherozoa	MIR-2005
Eleutherozoa	MIR-2010
Enteropneusta	MIR-4818
Enteropneusta	MIR-4819
Enteropneusta	MIR-4820
Enteropneusta	MIR-4824
Enteropneusta	MIR-4825
Enteropneusta	MIR-4826
Enteropneusta	MIR-4828
Enteropneusta	MIR-4829
Enteropneusta	MIR-4830
Enteropneusta	MIR-4831
Enteropneusta	MIR-4835
Enteropneusta	MIR-4838
Enteropneusta	MIR-4839
Euarchontoglires	MIR-511
Eumetazoa	MIR-10
Eutheria	MIR-105
Eutheria	MIR-1247
Eutheria	MIR-1249
Eutheria	MIR-1264
Eutheria	MIR-127
Eutheria	MIR-1271
Eutheria	MIR-1277
Eutheria	MIR-1296
Eutheria	MIR-1298
Eutheria	MIR-1301
Eutheria	MIR-1307
Eutheria	MIR-134
Eutheria	MIR-1343
Eutheria	MIR-136
Eutheria	MIR-1379
Eutheria	MIR-149
Eutheria	MIR-151
Eutheria	MIR-154
Eutheria	MIR-1842
Eutheria	MIR-185
Eutheria	MIR-188
Eutheria	MIR-1911
Eutheria	MIR-1912
Eutheria	MIR-197
Eutheria	MIR-2114
Eutheria	MIR-224
Eutheria	MIR-2355
Eutheria	MIR-2483
Eutheria	MIR-28
Eutheria	MIR-296
Eutheria	MIR-3059
Eutheria	MIR-3085
Eutheria	MIR-320
Eutheria	MIR-324
Eutheria	MIR-326
Eutheria	MIR-328
Eutheria	MIR-330
Eutheria	MIR-331
Eutheria	MIR-335
Eutheria	MIR-337
Eutheria	MIR-339
Eutheria	MIR-340
Eutheria	MIR-342
Eutheria	MIR-345
Eutheria	MIR-346
Eutheria	MIR-350
Eutheria	MIR-361
Eutheria	MIR-362
Eutheria	MIR-374
Eutheria	MIR-376
Eutheria	MIR-378
Eutheria	MIR-384
Eutheria	MIR-421
Eutheria	MIR-423
Eutheria	MIR-431
Eutheria	MIR-432
Eutheria	MIR-433
Eutheria	MIR-448
Eutheria	MIR-450
Eutheria	MIR-452
Eutheria	MIR-484
Eutheria	MIR-486
Eutheria	MIR-488
Eutheria	MIR-491
Eutheria	MIR-493
Eutheria	MIR-504
Eutheria	MIR-505
Eutheria	MIR-506
Eutheria	MIR-541
Eutheria	MIR-542
Eutheria	MIR-544
Eutheria	MIR-574
Eutheria	MIR-582
Eutheria	MIR-592
Eutheria	MIR-598
Eutheria	MIR-615
Eutheria	MIR-628
Eutheria	MIR-652
Eutheria	MIR-6529
Eutheria	MIR-653
Eutheria	MIR-670
Eutheria	MIR-6715
Eutheria	MIR-672
Eutheria	MIR-676
Eutheria	MIR-708
Eutheria	MIR-7180
Eutheria	MIR-744
Eutheria	MIR-760
Eutheria	MIR-769
Eutheria	MIR-874
Eutheria	MIR-876
Eutheria	MIR-877
Eutheria	MIR-885
Eutheria	MIR-935
Eutheria	MIR-95
Eutheria	MIR-9851
G.gallus	MIR-10585
G.gallus	MIR-12223
G.gallus	MIR-12246
G.gallus	MIR-12265
G.gallus	MIR-12277
G.gallus	MIR-1452
G.gallus	MIR-1550
G.gallus	MIR-1551
G.gallus	MIR-1553
